"","X","params","values","ExpDay","Day","Zeit","Hour","Col","QR","ID","Mod","Trial","TimeOfDay","ColID"
"6650",7,"KeystoneAssortativity",-0.0205796371943559,"4","4",19,74,"20221209_1613_QL",FALSE,"20221209_1613_QL 74","Head_Head","20221209","Night","20221209 FALSE"
"6651",8,"KeystoneAssPercentile",34.225,"4","4",19,74,"20221209_1613_QL",FALSE,"20221209_1613_QL 74","Head_Head","20221209","Night","20221209 FALSE"
"6652",0,"Transitivity",0.936430272705452,"4","4",20,75,"20221209_1613_QL",FALSE,"20221209_1613_QL 75","Head_Head","20221209","Night","20221209 FALSE"
"6653",1,"Average Clustering",0.936897259710795,"4","4",20,75,"20221209_1613_QL",FALSE,"20221209_1613_QL 75","Head_Head","20221209","Night","20221209 FALSE"
"6654",2,"GlobalEfficiency",71.3755319675715,"4","4",20,75,"20221209_1613_QL",FALSE,"20221209_1613_QL 75","Head_Head","20221209","Night","20221209 FALSE"
"6655",3,"Sum",107948,"4","4",20,75,"20221209_1613_QL",FALSE,"20221209_1613_QL 75","Head_Head","20221209","Night","20221209 FALSE"
"6656",4,"Modularity",0.0238592908984782,"4","4",20,75,"20221209_1613_QL",FALSE,"20221209_1613_QL 75","Head_Head","20221209","Night","20221209 FALSE"
"6657",5,"Assortativity",-0.0190931967776027,"4","4",20,75,"20221209_1613_QL",FALSE,"20221209_1613_QL 75","Head_Head","20221209","Night","20221209 FALSE"
"6658",6,"DegreeCentralization",0.000338155408159484,"4","4",20,75,"20221209_1613_QL",FALSE,"20221209_1613_QL 75","Head_Head","20221209","Night","20221209 FALSE"
"6659",7,"KeystoneAssortativity",-0.0191451968739453,"4","4",20,75,"20221209_1613_QL",FALSE,"20221209_1613_QL 75","Head_Head","20221209","Night","20221209 FALSE"
"6660",8,"KeystoneAssPercentile",56.8175,"4","4",20,75,"20221209_1613_QL",FALSE,"20221209_1613_QL 75","Head_Head","20221209","Night","20221209 FALSE"
"6661",0,"Transitivity",0.907848333300125,"4","4",21,76,"20221209_1613_QL",FALSE,"20221209_1613_QL 76","Head_Head","20221209","Night","20221209 FALSE"
"6662",1,"Average Clustering",0.910026549228944,"4","4",21,76,"20221209_1613_QL",FALSE,"20221209_1613_QL 76","Head_Head","20221209","Night","20221209 FALSE"
"6663",2,"GlobalEfficiency",72.2181837095366,"4","4",21,76,"20221209_1613_QL",FALSE,"20221209_1613_QL 76","Head_Head","20221209","Night","20221209 FALSE"
"6664",3,"Sum",100736,"4","4",21,76,"20221209_1613_QL",FALSE,"20221209_1613_QL 76","Head_Head","20221209","Night","20221209 FALSE"
"6665",4,"Modularity",0.0364380766753013,"4","4",21,76,"20221209_1613_QL",FALSE,"20221209_1613_QL 76","Head_Head","20221209","Night","20221209 FALSE"
"6666",5,"Assortativity",-0.0486378574959399,"4","4",21,76,"20221209_1613_QL",FALSE,"20221209_1613_QL 76","Head_Head","20221209","Night","20221209 FALSE"
"6667",6,"DegreeCentralization",0.000282862134688691,"4","4",21,76,"20221209_1613_QL",FALSE,"20221209_1613_QL 76","Head_Head","20221209","Night","20221209 FALSE"
"6668",7,"KeystoneAssortativity",-0.0222859327217115,"4","4",21,76,"20221209_1613_QL",FALSE,"20221209_1613_QL 76","Head_Head","20221209","Night","20221209 FALSE"
"6669",8,"KeystoneAssPercentile",19.52,"4","4",21,76,"20221209_1613_QL",FALSE,"20221209_1613_QL 76","Head_Head","20221209","Night","20221209 FALSE"
"6670",0,"Transitivity",0.884199949761367,"4","4",22,77,"20221209_1613_QL",FALSE,"20221209_1613_QL 77","Head_Head","20221209","Night","20221209 FALSE"
"6671",1,"Average Clustering",0.886172884738749,"4","4",22,77,"20221209_1613_QL",FALSE,"20221209_1613_QL 77","Head_Head","20221209","Night","20221209 FALSE"
"6672",2,"GlobalEfficiency",65.4509899980255,"4","4",22,77,"20221209_1613_QL",FALSE,"20221209_1613_QL 77","Head_Head","20221209","Night","20221209 FALSE"
"6673",3,"Sum",88506,"4","4",22,77,"20221209_1613_QL",FALSE,"20221209_1613_QL 77","Head_Head","20221209","Night","20221209 FALSE"
"6674",4,"Modularity",0.030448170952959,"4","4",22,77,"20221209_1613_QL",FALSE,"20221209_1613_QL 77","Head_Head","20221209","Night","20221209 FALSE"
"6675",5,"Assortativity",-0.0365939668815801,"4","4",22,77,"20221209_1613_QL",FALSE,"20221209_1613_QL 77","Head_Head","20221209","Night","20221209 FALSE"
"6676",6,"DegreeCentralization",0.000385980611483967,"4","4",22,77,"20221209_1613_QL",FALSE,"20221209_1613_QL 77","Head_Head","20221209","Night","20221209 FALSE"
"6677",7,"KeystoneAssortativity",-0.0175726335520151,"4","4",22,77,"20221209_1613_QL",FALSE,"20221209_1613_QL 77","Head_Head","20221209","Night","20221209 FALSE"
"6678",8,"KeystoneAssPercentile",59.2825,"4","4",22,77,"20221209_1613_QL",FALSE,"20221209_1613_QL 77","Head_Head","20221209","Night","20221209 FALSE"
"6679",0,"Transitivity",0.90741771346796,"4","4",23,78,"20221209_1613_QL",FALSE,"20221209_1613_QL 78","Head_Head","20221209","Night","20221209 FALSE"
"6680",1,"Average Clustering",0.909360695152457,"4","4",23,78,"20221209_1613_QL",FALSE,"20221209_1613_QL 78","Head_Head","20221209","Night","20221209 FALSE"
"6681",2,"GlobalEfficiency",65.5689940767065,"4","4",23,78,"20221209_1613_QL",FALSE,"20221209_1613_QL 78","Head_Head","20221209","Night","20221209 FALSE"
"6682",3,"Sum",89798,"4","4",23,78,"20221209_1613_QL",FALSE,"20221209_1613_QL 78","Head_Head","20221209","Night","20221209 FALSE"
"6683",4,"Modularity",0.0144099431542926,"4","4",23,78,"20221209_1613_QL",FALSE,"20221209_1613_QL 78","Head_Head","20221209","Night","20221209 FALSE"
"6684",5,"Assortativity",-0.0393273085624323,"4","4",23,78,"20221209_1613_QL",FALSE,"20221209_1613_QL 78","Head_Head","20221209","Night","20221209 FALSE"
"6685",6,"DegreeCentralization",0.000335143321677543,"4","4",23,78,"20221209_1613_QL",FALSE,"20221209_1613_QL 78","Head_Head","20221209","Night","20221209 FALSE"
"6686",7,"KeystoneAssortativity",-0.0150304212333867,"4","4",23,78,"20221209_1613_QL",FALSE,"20221209_1613_QL 78","Head_Head","20221209","Night","20221209 FALSE"
"6687",8,"KeystoneAssPercentile",83.165,"4","4",23,78,"20221209_1613_QL",FALSE,"20221209_1613_QL 78","Head_Head","20221209","Night","20221209 FALSE"
"6688",0,"Transitivity",0.913827304550758,"4","5",0,79,"20221209_1613_QL",FALSE,"20221209_1613_QL 79","Head_Head","20221209","Night","20221209 FALSE"
"6689",1,"Average Clustering",0.914570002608375,"4","5",0,79,"20221209_1613_QL",FALSE,"20221209_1613_QL 79","Head_Head","20221209","Night","20221209 FALSE"
"6690",2,"GlobalEfficiency",65.4140598892328,"4","5",0,79,"20221209_1613_QL",FALSE,"20221209_1613_QL 79","Head_Head","20221209","Night","20221209 FALSE"
"6691",3,"Sum",92814,"4","5",0,79,"20221209_1613_QL",FALSE,"20221209_1613_QL 79","Head_Head","20221209","Night","20221209 FALSE"
"6692",4,"Modularity",0.00729737327620972,"4","5",0,79,"20221209_1613_QL",FALSE,"20221209_1613_QL 79","Head_Head","20221209","Night","20221209 FALSE"
"6693",5,"Assortativity",-0.0242111035869338,"4","5",0,79,"20221209_1613_QL",FALSE,"20221209_1613_QL 79","Head_Head","20221209","Night","20221209 FALSE"
"6694",6,"DegreeCentralization",0.00056291938716142,"4","5",0,79,"20221209_1613_QL",FALSE,"20221209_1613_QL 79","Head_Head","20221209","Night","20221209 FALSE"
"6695",7,"KeystoneAssortativity",-0.0195781451006113,"4","5",0,79,"20221209_1613_QL",FALSE,"20221209_1613_QL 79","Head_Head","20221209","Night","20221209 FALSE"
"6696",8,"KeystoneAssPercentile",43.17,"4","5",0,79,"20221209_1613_QL",FALSE,"20221209_1613_QL 79","Head_Head","20221209","Night","20221209 FALSE"
"6697",0,"Transitivity",0.921103259109697,"4","5",1,80,"20221209_1613_QL",FALSE,"20221209_1613_QL 80","Head_Head","20221209","Night","20221209 FALSE"
"6698",1,"Average Clustering",0.921694836061479,"4","5",1,80,"20221209_1613_QL",FALSE,"20221209_1613_QL 80","Head_Head","20221209","Night","20221209 FALSE"
"6699",2,"GlobalEfficiency",66.9556940845758,"4","5",1,80,"20221209_1613_QL",FALSE,"20221209_1613_QL 80","Head_Head","20221209","Night","20221209 FALSE"
"6700",3,"Sum",95272,"4","5",1,80,"20221209_1613_QL",FALSE,"20221209_1613_QL 80","Head_Head","20221209","Night","20221209 FALSE"
"6701",4,"Modularity",0.0337310521514296,"4","5",1,80,"20221209_1613_QL",FALSE,"20221209_1613_QL 80","Head_Head","20221209","Night","20221209 FALSE"
"6702",5,"Assortativity",-0.0220190936089812,"4","5",1,80,"20221209_1613_QL",FALSE,"20221209_1613_QL 80","Head_Head","20221209","Night","20221209 FALSE"
"6703",6,"DegreeCentralization",0.000323952472919641,"4","5",1,80,"20221209_1613_QL",FALSE,"20221209_1613_QL 80","Head_Head","20221209","Night","20221209 FALSE"
"6704",7,"KeystoneAssortativity",-0.0169934640522885,"4","5",1,80,"20221209_1613_QL",FALSE,"20221209_1613_QL 80","Head_Head","20221209","Night","20221209 FALSE"
"6705",8,"KeystoneAssPercentile",73.565,"4","5",1,80,"20221209_1613_QL",FALSE,"20221209_1613_QL 80","Head_Head","20221209","Night","20221209 FALSE"
"6706",0,"Transitivity",0.879544876684465,"4","5",2,81,"20221209_1613_QL",FALSE,"20221209_1613_QL 81","Head_Head","20221209","Night","20221209 FALSE"
"6707",1,"Average Clustering",0.882181437367221,"4","5",2,81,"20221209_1613_QL",FALSE,"20221209_1613_QL 81","Head_Head","20221209","Night","20221209 FALSE"
"6708",2,"GlobalEfficiency",58.5842469856249,"4","5",2,81,"20221209_1613_QL",FALSE,"20221209_1613_QL 81","Head_Head","20221209","Night","20221209 FALSE"
"6709",3,"Sum",81698,"4","5",2,81,"20221209_1613_QL",FALSE,"20221209_1613_QL 81","Head_Head","20221209","Night","20221209 FALSE"
"6710",4,"Modularity",0.0263785348372288,"4","5",2,81,"20221209_1613_QL",FALSE,"20221209_1613_QL 81","Head_Head","20221209","Night","20221209 FALSE"
"6711",5,"Assortativity",-0.0307699157797426,"4","5",2,81,"20221209_1613_QL",FALSE,"20221209_1613_QL 81","Head_Head","20221209","Night","20221209 FALSE"
"6712",6,"DegreeCentralization",0.000444485789125805,"4","5",2,81,"20221209_1613_QL",FALSE,"20221209_1613_QL 81","Head_Head","20221209","Night","20221209 FALSE"
"6713",7,"KeystoneAssortativity",-0.0147968792036596,"4","5",2,81,"20221209_1613_QL",FALSE,"20221209_1613_QL 81","Head_Head","20221209","Night","20221209 FALSE"
"6714",8,"KeystoneAssPercentile",77.5675,"4","5",2,81,"20221209_1613_QL",FALSE,"20221209_1613_QL 81","Head_Head","20221209","Night","20221209 FALSE"
"6715",0,"Transitivity",0.891386849269862,"4","5",3,82,"20221209_1613_QL",FALSE,"20221209_1613_QL 82","Head_Head","20221209","Night","20221209 FALSE"
"6716",1,"Average Clustering",0.893193621583596,"4","5",3,82,"20221209_1613_QL",FALSE,"20221209_1613_QL 82","Head_Head","20221209","Night","20221209 FALSE"
"6717",2,"GlobalEfficiency",65.3704561834692,"4","5",3,82,"20221209_1613_QL",FALSE,"20221209_1613_QL 82","Head_Head","20221209","Night","20221209 FALSE"
"6718",3,"Sum",91984,"4","5",3,82,"20221209_1613_QL",FALSE,"20221209_1613_QL 82","Head_Head","20221209","Night","20221209 FALSE"
"6719",4,"Modularity",0.0024148625634666,"4","5",3,82,"20221209_1613_QL",FALSE,"20221209_1613_QL 82","Head_Head","20221209","Night","20221209 FALSE"
"6720",5,"Assortativity",-0.0258697075031966,"4","5",3,82,"20221209_1613_QL",FALSE,"20221209_1613_QL 82","Head_Head","20221209","Night","20221209 FALSE"
"6721",6,"DegreeCentralization",0.000320999304226822,"4","5",3,82,"20221209_1613_QL",FALSE,"20221209_1613_QL 82","Head_Head","20221209","Night","20221209 FALSE"
"6722",7,"KeystoneAssortativity",-0.0223444752805974,"4","5",3,82,"20221209_1613_QL",FALSE,"20221209_1613_QL 82","Head_Head","20221209","Night","20221209 FALSE"
"6723",8,"KeystoneAssPercentile",21.0275,"4","5",3,82,"20221209_1613_QL",FALSE,"20221209_1613_QL 82","Head_Head","20221209","Night","20221209 FALSE"
"6724",0,"Transitivity",0.926773325245479,"4","5",4,83,"20221209_1613_QL",FALSE,"20221209_1613_QL 83","Head_Head","20221209","Night","20221209 FALSE"
"6725",1,"Average Clustering",0.928581508588988,"4","5",4,83,"20221209_1613_QL",FALSE,"20221209_1613_QL 83","Head_Head","20221209","Night","20221209 FALSE"
"6726",2,"GlobalEfficiency",71.2525370443677,"4","5",4,83,"20221209_1613_QL",FALSE,"20221209_1613_QL 83","Head_Head","20221209","Night","20221209 FALSE"
"6727",3,"Sum",101766,"4","5",4,83,"20221209_1613_QL",FALSE,"20221209_1613_QL 83","Head_Head","20221209","Night","20221209 FALSE"
"6728",4,"Modularity",0.0471498138966706,"4","5",4,83,"20221209_1613_QL",FALSE,"20221209_1613_QL 83","Head_Head","20221209","Night","20221209 FALSE"
"6729",5,"Assortativity",-0.0343141228627816,"4","5",4,83,"20221209_1613_QL",FALSE,"20221209_1613_QL 83","Head_Head","20221209","Night","20221209 FALSE"
"6730",6,"DegreeCentralization",0.000342102470373209,"4","5",4,83,"20221209_1613_QL",FALSE,"20221209_1613_QL 83","Head_Head","20221209","Night","20221209 FALSE"
"6731",7,"KeystoneAssortativity",-0.0197581946210631,"4","5",4,83,"20221209_1613_QL",FALSE,"20221209_1613_QL 83","Head_Head","20221209","Night","20221209 FALSE"
"6732",8,"KeystoneAssPercentile",48.445,"4","5",4,83,"20221209_1613_QL",FALSE,"20221209_1613_QL 83","Head_Head","20221209","Night","20221209 FALSE"
"6733",0,"Transitivity",0.939740572491927,"4","5",5,84,"20221209_1613_QL",FALSE,"20221209_1613_QL 84","Head_Head","20221209","Night","20221209 FALSE"
"6734",1,"Average Clustering",0.940410309262283,"4","5",5,84,"20221209_1613_QL",FALSE,"20221209_1613_QL 84","Head_Head","20221209","Night","20221209 FALSE"
"6735",2,"GlobalEfficiency",66.9332024870576,"4","5",5,84,"20221209_1613_QL",FALSE,"20221209_1613_QL 84","Head_Head","20221209","Night","20221209 FALSE"
"6736",3,"Sum",101844,"4","5",5,84,"20221209_1613_QL",FALSE,"20221209_1613_QL 84","Head_Head","20221209","Night","20221209 FALSE"
"6737",4,"Modularity",-0.00638228956784004,"4","5",5,84,"20221209_1613_QL",FALSE,"20221209_1613_QL 84","Head_Head","20221209","Night","20221209 FALSE"
"6738",5,"Assortativity",-0.0270781895687189,"4","5",5,84,"20221209_1613_QL",FALSE,"20221209_1613_QL 84","Head_Head","20221209","Night","20221209 FALSE"
"6739",6,"DegreeCentralization",0.000312890302816072,"4","5",5,84,"20221209_1613_QL",FALSE,"20221209_1613_QL 84","Head_Head","20221209","Night","20221209 FALSE"
"6740",7,"KeystoneAssortativity",-0.0351409978308025,"4","5",5,84,"20221209_1613_QL",FALSE,"20221209_1613_QL 84","Head_Head","20221209","Night","20221209 FALSE"
"6741",8,"KeystoneAssPercentile",6.4025,"4","5",5,84,"20221209_1613_QL",FALSE,"20221209_1613_QL 84","Head_Head","20221209","Night","20221209 FALSE"
"6742",0,"Transitivity",0.936289257411212,"4","5",6,85,"20221209_1613_QL",FALSE,"20221209_1613_QL 85","Head_Head","20221209","Night","20221209 FALSE"
"6743",1,"Average Clustering",0.93667795881687,"4","5",6,85,"20221209_1613_QL",FALSE,"20221209_1613_QL 85","Head_Head","20221209","Night","20221209 FALSE"
"6744",2,"GlobalEfficiency",72.5316813473276,"4","5",6,85,"20221209_1613_QL",FALSE,"20221209_1613_QL 85","Head_Head","20221209","Night","20221209 FALSE"
"6745",3,"Sum",104936,"4","5",6,85,"20221209_1613_QL",FALSE,"20221209_1613_QL 85","Head_Head","20221209","Night","20221209 FALSE"
"6746",4,"Modularity",-0.00175327990026533,"4","5",6,85,"20221209_1613_QL",FALSE,"20221209_1613_QL 85","Head_Head","20221209","Night","20221209 FALSE"
"6747",5,"Assortativity",-0.0169315346923637,"4","5",6,85,"20221209_1613_QL",FALSE,"20221209_1613_QL 85","Head_Head","20221209","Night","20221209 FALSE"
"6748",6,"DegreeCentralization",0.000430105969352748,"4","5",6,85,"20221209_1613_QL",FALSE,"20221209_1613_QL 85","Head_Head","20221209","Night","20221209 FALSE"
"6749",7,"KeystoneAssortativity",-0.0147945422814563,"4","5",6,85,"20221209_1613_QL",FALSE,"20221209_1613_QL 85","Head_Head","20221209","Night","20221209 FALSE"
"6750",8,"KeystoneAssPercentile",93.6225,"4","5",6,85,"20221209_1613_QL",FALSE,"20221209_1613_QL 85","Head_Head","20221209","Night","20221209 FALSE"
"6751",0,"Transitivity",0.957726024041574,"4","5",7,86,"20221209_1613_QL",FALSE,"20221209_1613_QL 86","Head_Head","20221209","Night","20221209 FALSE"
"6752",1,"Average Clustering",0.957968408551953,"4","5",7,86,"20221209_1613_QL",FALSE,"20221209_1613_QL 86","Head_Head","20221209","Night","20221209 FALSE"
"6753",2,"GlobalEfficiency",75.4048233827804,"4","5",7,86,"20221209_1613_QL",FALSE,"20221209_1613_QL 86","Head_Head","20221209","Night","20221209 FALSE"
"6754",3,"Sum",116158,"4","5",7,86,"20221209_1613_QL",FALSE,"20221209_1613_QL 86","Head_Head","20221209","Night","20221209 FALSE"
"6755",4,"Modularity",0.0209621735483584,"4","5",7,86,"20221209_1613_QL",FALSE,"20221209_1613_QL 86","Head_Head","20221209","Night","20221209 FALSE"
"6756",5,"Assortativity",-0.0187750828159514,"4","5",7,86,"20221209_1613_QL",FALSE,"20221209_1613_QL 86","Head_Head","20221209","Night","20221209 FALSE"
"6757",6,"DegreeCentralization",0.000350085228740164,"4","5",7,86,"20221209_1613_QL",FALSE,"20221209_1613_QL 86","Head_Head","20221209","Night","20221209 FALSE"
"6758",7,"KeystoneAssortativity",-0.0199623916116554,"4","5",7,86,"20221209_1613_QL",FALSE,"20221209_1613_QL 86","Head_Head","20221209","Night","20221209 FALSE"
"6759",8,"KeystoneAssPercentile",38.5725,"4","5",7,86,"20221209_1613_QL",FALSE,"20221209_1613_QL 86","Head_Head","20221209","Night","20221209 FALSE"
"6760",0,"Transitivity",0.951115456403875,"4","5",8,87,"20221209_1613_QL",FALSE,"20221209_1613_QL 87","Head_Head","20221209","Day","20221209 FALSE"
"6761",1,"Average Clustering",0.951462724888032,"4","5",8,87,"20221209_1613_QL",FALSE,"20221209_1613_QL 87","Head_Head","20221209","Day","20221209 FALSE"
"6762",2,"GlobalEfficiency",77.3900600554783,"4","5",8,87,"20221209_1613_QL",FALSE,"20221209_1613_QL 87","Head_Head","20221209","Day","20221209 FALSE"
"6763",3,"Sum",115652,"4","5",8,87,"20221209_1613_QL",FALSE,"20221209_1613_QL 87","Head_Head","20221209","Day","20221209 FALSE"
"6764",4,"Modularity",0.0134319386397534,"4","5",8,87,"20221209_1613_QL",FALSE,"20221209_1613_QL 87","Head_Head","20221209","Day","20221209 FALSE"
"6765",5,"Assortativity",-0.0212387342981782,"4","5",8,87,"20221209_1613_QL",FALSE,"20221209_1613_QL 87","Head_Head","20221209","Day","20221209 FALSE"
"6766",6,"DegreeCentralization",0.00024418081831702,"4","5",8,87,"20221209_1613_QL",FALSE,"20221209_1613_QL 87","Head_Head","20221209","Day","20221209 FALSE"
"6767",7,"KeystoneAssortativity",-0.0176344086021521,"4","5",8,87,"20221209_1613_QL",FALSE,"20221209_1613_QL 87","Head_Head","20221209","Day","20221209 FALSE"
"6768",8,"KeystoneAssPercentile",77.3225,"4","5",8,87,"20221209_1613_QL",FALSE,"20221209_1613_QL 87","Head_Head","20221209","Day","20221209 FALSE"
"6769",0,"Transitivity",0.921644419902127,"4","5",9,88,"20221209_1613_QL",FALSE,"20221209_1613_QL 88","Head_Head","20221209","Day","20221209 FALSE"
"6770",1,"Average Clustering",0.922804181725539,"4","5",9,88,"20221209_1613_QL",FALSE,"20221209_1613_QL 88","Head_Head","20221209","Day","20221209 FALSE"
"6771",2,"GlobalEfficiency",91.753111854304,"4","5",9,88,"20221209_1613_QL",FALSE,"20221209_1613_QL 88","Head_Head","20221209","Day","20221209 FALSE"
"6772",3,"Sum",122074,"4","5",9,88,"20221209_1613_QL",FALSE,"20221209_1613_QL 88","Head_Head","20221209","Day","20221209 FALSE"
"6773",4,"Modularity",0.0388801417128176,"4","5",9,88,"20221209_1613_QL",FALSE,"20221209_1613_QL 88","Head_Head","20221209","Day","20221209 FALSE"
"6774",5,"Assortativity",-0.0189413322348093,"4","5",9,88,"20221209_1613_QL",FALSE,"20221209_1613_QL 88","Head_Head","20221209","Day","20221209 FALSE"
"6775",6,"DegreeCentralization",0.000393947933220833,"4","5",9,88,"20221209_1613_QL",FALSE,"20221209_1613_QL 88","Head_Head","20221209","Day","20221209 FALSE"
"6776",7,"KeystoneAssortativity",-0.0204837685997042,"4","5",9,88,"20221209_1613_QL",FALSE,"20221209_1613_QL 88","Head_Head","20221209","Day","20221209 FALSE"
"6777",8,"KeystoneAssPercentile",33.92,"4","5",9,88,"20221209_1613_QL",FALSE,"20221209_1613_QL 88","Head_Head","20221209","Day","20221209 FALSE"
"6778",0,"Transitivity",0.941044153394043,"4","5",10,89,"20221209_1613_QL",FALSE,"20221209_1613_QL 89","Head_Head","20221209","Day","20221209 FALSE"
"6779",1,"Average Clustering",0.941348075787687,"4","5",10,89,"20221209_1613_QL",FALSE,"20221209_1613_QL 89","Head_Head","20221209","Day","20221209 FALSE"
"6780",2,"GlobalEfficiency",90.061891563128,"4","5",10,89,"20221209_1613_QL",FALSE,"20221209_1613_QL 89","Head_Head","20221209","Day","20221209 FALSE"
"6781",3,"Sum",130702,"4","5",10,89,"20221209_1613_QL",FALSE,"20221209_1613_QL 89","Head_Head","20221209","Day","20221209 FALSE"
"6782",4,"Modularity",0.0384049280725459,"4","5",10,89,"20221209_1613_QL",FALSE,"20221209_1613_QL 89","Head_Head","20221209","Day","20221209 FALSE"
"6783",5,"Assortativity",-0.0203834067532099,"4","5",10,89,"20221209_1613_QL",FALSE,"20221209_1613_QL 89","Head_Head","20221209","Day","20221209 FALSE"
"6784",6,"DegreeCentralization",0.000803534758458172,"4","5",10,89,"20221209_1613_QL",FALSE,"20221209_1613_QL 89","Head_Head","20221209","Day","20221209 FALSE"
"6785",7,"KeystoneAssortativity",-0.0173573074453225,"4","5",10,89,"20221209_1613_QL",FALSE,"20221209_1613_QL 89","Head_Head","20221209","Day","20221209 FALSE"
"6786",8,"KeystoneAssPercentile",79.5225,"4","5",10,89,"20221209_1613_QL",FALSE,"20221209_1613_QL 89","Head_Head","20221209","Day","20221209 FALSE"
"6787",0,"Transitivity",0.90604979400343,"4","5",11,90,"20221209_1613_QL",FALSE,"20221209_1613_QL 90","Head_Head","20221209","Day","20221209 FALSE"
"6788",1,"Average Clustering",0.907266287338276,"4","5",11,90,"20221209_1613_QL",FALSE,"20221209_1613_QL 90","Head_Head","20221209","Day","20221209 FALSE"
"6789",2,"GlobalEfficiency",83.7397140190318,"4","5",11,90,"20221209_1613_QL",FALSE,"20221209_1613_QL 90","Head_Head","20221209","Day","20221209 FALSE"
"6790",3,"Sum",109422,"4","5",11,90,"20221209_1613_QL",FALSE,"20221209_1613_QL 90","Head_Head","20221209","Day","20221209 FALSE"
"6791",4,"Modularity",0.0233286996447549,"4","5",11,90,"20221209_1613_QL",FALSE,"20221209_1613_QL 90","Head_Head","20221209","Day","20221209 FALSE"
"6792",5,"Assortativity",-0.0161644300618472,"4","5",11,90,"20221209_1613_QL",FALSE,"20221209_1613_QL 90","Head_Head","20221209","Day","20221209 FALSE"
"6793",6,"DegreeCentralization",0.000410802215276635,"4","5",11,90,"20221209_1613_QL",FALSE,"20221209_1613_QL 90","Head_Head","20221209","Day","20221209 FALSE"
"6794",7,"KeystoneAssortativity",-0.0132945485886667,"4","5",11,90,"20221209_1613_QL",FALSE,"20221209_1613_QL 90","Head_Head","20221209","Day","20221209 FALSE"
"6795",8,"KeystoneAssPercentile",91.8475,"4","5",11,90,"20221209_1613_QL",FALSE,"20221209_1613_QL 90","Head_Head","20221209","Day","20221209 FALSE"
"6796",0,"Transitivity",0.896588767051098,"4","5",12,91,"20221209_1613_QL",FALSE,"20221209_1613_QL 91","Head_Head","20221209","Day","20221209 FALSE"
"6797",1,"Average Clustering",0.897928101129084,"4","5",12,91,"20221209_1613_QL",FALSE,"20221209_1613_QL 91","Head_Head","20221209","Day","20221209 FALSE"
"6798",2,"GlobalEfficiency",84.5507579382572,"4","5",12,91,"20221209_1613_QL",FALSE,"20221209_1613_QL 91","Head_Head","20221209","Day","20221209 FALSE"
"6799",3,"Sum",110164,"4","5",12,91,"20221209_1613_QL",FALSE,"20221209_1613_QL 91","Head_Head","20221209","Day","20221209 FALSE"
"6800",4,"Modularity",0.0466409813996088,"4","5",12,91,"20221209_1613_QL",FALSE,"20221209_1613_QL 91","Head_Head","20221209","Day","20221209 FALSE"
"6801",5,"Assortativity",-0.0234992679448219,"4","5",12,91,"20221209_1613_QL",FALSE,"20221209_1613_QL 91","Head_Head","20221209","Day","20221209 FALSE"
"6802",6,"DegreeCentralization",0.000569779601321666,"4","5",12,91,"20221209_1613_QL",FALSE,"20221209_1613_QL 91","Head_Head","20221209","Day","20221209 FALSE"
"6803",7,"KeystoneAssortativity",-0.0190547120007707,"4","5",12,91,"20221209_1613_QL",FALSE,"20221209_1613_QL 91","Head_Head","20221209","Day","20221209 FALSE"
"6804",8,"KeystoneAssPercentile",50.2525,"4","5",12,91,"20221209_1613_QL",FALSE,"20221209_1613_QL 91","Head_Head","20221209","Day","20221209 FALSE"
"6805",0,"Transitivity",0.871046332706445,"4","5",13,92,"20221209_1613_QL",FALSE,"20221209_1613_QL 92","Head_Head","20221209","Day","20221209 FALSE"
"6806",1,"Average Clustering",0.872730858067921,"4","5",13,92,"20221209_1613_QL",FALSE,"20221209_1613_QL 92","Head_Head","20221209","Day","20221209 FALSE"
"6807",2,"GlobalEfficiency",84.6172629104904,"4","5",13,92,"20221209_1613_QL",FALSE,"20221209_1613_QL 92","Head_Head","20221209","Day","20221209 FALSE"
"6808",3,"Sum",103370,"4","5",13,92,"20221209_1613_QL",FALSE,"20221209_1613_QL 92","Head_Head","20221209","Day","20221209 FALSE"
"6809",4,"Modularity",0.0837600022513052,"4","5",13,92,"20221209_1613_QL",FALSE,"20221209_1613_QL 92","Head_Head","20221209","Day","20221209 FALSE"
"6810",5,"Assortativity",-0.00543137181216728,"4","5",13,92,"20221209_1613_QL",FALSE,"20221209_1613_QL 92","Head_Head","20221209","Day","20221209 FALSE"
"6811",6,"DegreeCentralization",0.000397685982393344,"4","5",13,92,"20221209_1613_QL",FALSE,"20221209_1613_QL 92","Head_Head","20221209","Day","20221209 FALSE"
"6812",7,"KeystoneAssortativity",-0.0401511572980633,"4","5",13,92,"20221209_1613_QL",FALSE,"20221209_1613_QL 92","Head_Head","20221209","Day","20221209 FALSE"
"6813",8,"KeystoneAssPercentile",4.645,"4","5",13,92,"20221209_1613_QL",FALSE,"20221209_1613_QL 92","Head_Head","20221209","Day","20221209 FALSE"
"6814",0,"Transitivity",0.917697541363847,"4","5",14,93,"20221209_1613_QL",FALSE,"20221209_1613_QL 93","Head_Head","20221209","Day","20221209 FALSE"
"6815",1,"Average Clustering",0.91912588856095,"4","5",14,93,"20221209_1613_QL",FALSE,"20221209_1613_QL 93","Head_Head","20221209","Day","20221209 FALSE"
