"","X","params","values","ExpDay","Day","Zeit","Hour","Col","QR","ID","Mod","Trial","TimeOfDay","ColID"
"6538",4,"Modularity",-0.00115886254689379,"1","2",15,22,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 22","Head_Head","20221123","Day","20221123 FALSE"
"6539",5,"Assortativity",-0.0259289887806467,"1","2",15,22,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 22","Head_Head","20221123","Day","20221123 FALSE"
"6540",6,"DegreeCentralization",0.000231307596513076,"1","2",15,22,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 22","Head_Head","20221123","Day","20221123 FALSE"
"6541",7,"KeystoneAssortativity",-0.0174132546100203,"1","2",15,22,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 22","Head_Head","20221123","Day","20221123 FALSE"
"6542",0,"Transitivity",0.962547920967266,"1","2",16,23,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 23","Head_Head","20221123","Day","20221123 FALSE"
"6543",1,"Average Clustering",0.962751015888536,"1","2",16,23,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 23","Head_Head","20221123","Day","20221123 FALSE"
"6544",2,"GlobalEfficiency",7.78627611647845,"1","2",16,23,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 23","Head_Head","20221123","Day","20221123 FALSE"
"6545",3,"Sum",15588,"1","2",16,23,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 23","Head_Head","20221123","Day","20221123 FALSE"
"6546",4,"Modularity",-0.00807284397721708,"1","2",16,23,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 23","Head_Head","20221123","Day","20221123 FALSE"
"6547",5,"Assortativity",-0.0334025180842834,"1","2",16,23,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 23","Head_Head","20221123","Day","20221123 FALSE"
"6548",6,"DegreeCentralization",0.000169284064665127,"1","2",16,23,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 23","Head_Head","20221123","Day","20221123 FALSE"
"6549",7,"KeystoneAssortativity",-0.0204546094464105,"1","2",16,23,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 23","Head_Head","20221123","Day","20221123 FALSE"
"6550",0,"Transitivity",0.954586434266117,"2","2",17,24,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 24","Head_Head","20221123","Day","20221123 FALSE"
"6551",1,"Average Clustering",0.95487425266614,"2","2",17,24,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 24","Head_Head","20221123","Day","20221123 FALSE"
"6552",2,"GlobalEfficiency",7.70095280235456,"2","2",17,24,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 24","Head_Head","20221123","Day","20221123 FALSE"
"6553",3,"Sum",14850,"2","2",17,24,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 24","Head_Head","20221123","Day","20221123 FALSE"
"6554",4,"Modularity",0.0167656361595756,"2","2",17,24,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 24","Head_Head","20221123","Day","20221123 FALSE"
"6555",5,"Assortativity",-0.0253593331218352,"2","2",17,24,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 24","Head_Head","20221123","Day","20221123 FALSE"
"6556",6,"DegreeCentralization",0.000209939393939394,"2","2",17,24,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 24","Head_Head","20221123","Day","20221123 FALSE"
"6557",7,"KeystoneAssortativity",-0.0158345477607544,"2","2",17,24,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 24","Head_Head","20221123","Day","20221123 FALSE"
"6670",0,"Transitivity",0.979534227240649,"2","3",8,39,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 39","Head_Head","20221123","Day","20221123 FALSE"
"6671",1,"Average Clustering",0.979675045141015,"2","3",8,39,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 39","Head_Head","20221123","Day","20221123 FALSE"
"6672",2,"GlobalEfficiency",9.54779611955245,"2","3",8,39,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 39","Head_Head","20221123","Day","20221123 FALSE"
"6673",3,"Sum",19788,"2","3",8,39,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 39","Head_Head","20221123","Day","20221123 FALSE"
"6674",4,"Modularity",0.00171675736120036,"2","3",8,39,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 39","Head_Head","20221123","Day","20221123 FALSE"
"6675",5,"Assortativity",-0.0154010173202446,"2","3",8,39,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 39","Head_Head","20221123","Day","20221123 FALSE"
"6676",6,"DegreeCentralization",0.00018659793814433,"2","3",8,39,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 39","Head_Head","20221123","Day","20221123 FALSE"
"6677",7,"KeystoneAssortativity",-0.0194221808014913,"2","3",8,39,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 39","Head_Head","20221123","Day","20221123 FALSE"
"6678",0,"Transitivity",0.970413797804895,"2","3",9,40,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 40","Head_Head","20221123","Day","20221123 FALSE"
"6679",1,"Average Clustering",0.970659090874702,"2","3",9,40,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 40","Head_Head","20221123","Day","20221123 FALSE"
"6680",2,"GlobalEfficiency",9.26365198882862,"2","3",9,40,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 40","Head_Head","20221123","Day","20221123 FALSE"
"6681",3,"Sum",18766,"2","3",9,40,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 40","Head_Head","20221123","Day","20221123 FALSE"
"6682",4,"Modularity",0,"2","3",9,40,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 40","Head_Head","20221123","Day","20221123 FALSE"
"6683",5,"Assortativity",-0.0195365872915066,"2","3",9,40,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 40","Head_Head","20221123","Day","20221123 FALSE"
"6684",6,"DegreeCentralization",0.000247895129489502,"2","3",9,40,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 40","Head_Head","20221123","Day","20221123 FALSE"
"6685",7,"KeystoneAssortativity",-0.0236483020416537,"2","3",9,40,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 40","Head_Head","20221123","Day","20221123 FALSE"
"6686",0,"Transitivity",0.967424866200082,"2","3",10,41,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 41","Head_Head","20221123","Day","20221123 FALSE"
"6687",1,"Average Clustering",0.967668602924622,"2","3",10,41,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 41","Head_Head","20221123","Day","20221123 FALSE"
"6688",2,"GlobalEfficiency",9.0975160090744,"2","3",10,41,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 41","Head_Head","20221123","Day","20221123 FALSE"
"6689",3,"Sum",17580,"2","3",10,41,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 41","Head_Head","20221123","Day","20221123 FALSE"
"6690",4,"Modularity",-0.00681170815423982,"2","3",10,41,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 41","Head_Head","20221123","Day","20221123 FALSE"
"6691",5,"Assortativity",-0.026841882364469,"2","3",10,41,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 41","Head_Head","20221123","Day","20221123 FALSE"
"6692",6,"DegreeCentralization",0.000306689419795222,"2","3",10,41,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 41","Head_Head","20221123","Day","20221123 FALSE"
"6693",7,"KeystoneAssortativity",-0.0201585967853394,"2","3",10,41,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 41","Head_Head","20221123","Day","20221123 FALSE"
"6694",0,"Transitivity",0.972638756954811,"2","3",11,42,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 42","Head_Head","20221123","Day","20221123 FALSE"
"6695",1,"Average Clustering",0.972848130851401,"2","3",11,42,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 42","Head_Head","20221123","Day","20221123 FALSE"
"6696",2,"GlobalEfficiency",9.78013124705706,"2","3",11,42,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 42","Head_Head","20221123","Day","20221123 FALSE"
"6697",3,"Sum",19256,"2","3",11,42,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 42","Head_Head","20221123","Day","20221123 FALSE"
"6698",4,"Modularity",0,"2","3",11,42,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 42","Head_Head","20221123","Day","20221123 FALSE"
"6699",5,"Assortativity",-0.0333187256697957,"2","3",11,42,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 42","Head_Head","20221123","Day","20221123 FALSE"
"6700",6,"DegreeCentralization",0.000257893643539676,"2","3",11,42,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 42","Head_Head","20221123","Day","20221123 FALSE"
"6701",7,"KeystoneAssortativity",-0.0185601935874168,"2","3",11,42,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 42","Head_Head","20221123","Day","20221123 FALSE"
"6702",0,"Transitivity",0.981989309783872,"2","3",12,43,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 43","Head_Head","20221123","Day","20221123 FALSE"
"6703",1,"Average Clustering",0.982021731295046,"2","3",12,43,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 43","Head_Head","20221123","Day","20221123 FALSE"
"6704",2,"GlobalEfficiency",9.86458341364871,"2","3",12,43,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 43","Head_Head","20221123","Day","20221123 FALSE"
"6705",3,"Sum",19040,"2","3",12,43,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 43","Head_Head","20221123","Day","20221123 FALSE"
"6706",4,"Modularity",0,"2","3",12,43,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 43","Head_Head","20221123","Day","20221123 FALSE"
"6707",5,"Assortativity",-0.0186455883125554,"2","3",12,43,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 43","Head_Head","20221123","Day","20221123 FALSE"
"6708",6,"DegreeCentralization",0.000235357142857143,"2","3",12,43,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 43","Head_Head","20221123","Day","20221123 FALSE"
"6709",7,"KeystoneAssortativity",-0.0225658995402511,"2","3",12,43,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 43","Head_Head","20221123","Day","20221123 FALSE"
"6710",0,"Transitivity",0.968335245663008,"2","3",13,44,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 44","Head_Head","20221123","Day","20221123 FALSE"
"6711",1,"Average Clustering",0.968673688876278,"2","3",13,44,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 44","Head_Head","20221123","Day","20221123 FALSE"
"6712",2,"GlobalEfficiency",10.607847295789,"2","3",13,44,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 44","Head_Head","20221123","Day","20221123 FALSE"
"6713",3,"Sum",20630,"2","3",13,44,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 44","Head_Head","20221123","Day","20221123 FALSE"
"6714",4,"Modularity",0.00996428310450564,"2","3",13,44,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 44","Head_Head","20221123","Day","20221123 FALSE"
"6715",5,"Assortativity",-0.0186385516221054,"2","3",13,44,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 44","Head_Head","20221123","Day","20221123 FALSE"
"6716",6,"DegreeCentralization",0.000237809015996122,"2","3",13,44,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 44","Head_Head","20221123","Day","20221123 FALSE"
"6717",7,"KeystoneAssortativity",-0.0106747571992745,"2","3",13,44,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 44","Head_Head","20221123","Day","20221123 FALSE"
"6718",0,"Transitivity",0.979441161206074,"2","3",14,45,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 45","Head_Head","20221123","Day","20221123 FALSE"
"6719",1,"Average Clustering",0.979631486727777,"2","3",14,45,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 45","Head_Head","20221123","Day","20221123 FALSE"
"6720",2,"GlobalEfficiency",10.8273592028795,"2","3",14,45,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 45","Head_Head","20221123","Day","20221123 FALSE"
"6721",3,"Sum",22146,"2","3",14,45,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 45","Head_Head","20221123","Day","20221123 FALSE"
"6722",4,"Modularity",0,"2","3",14,45,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 45","Head_Head","20221123","Day","20221123 FALSE"
"6723",5,"Assortativity",-0.0123366682492389,"2","3",14,45,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 45","Head_Head","20221123","Day","20221123 FALSE"
"6724",6,"DegreeCentralization",0.000215334597670008,"2","3",14,45,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 45","Head_Head","20221123","Day","20221123 FALSE"
"6725",7,"KeystoneAssortativity",-0.0163031044532642,"2","3",14,45,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 45","Head_Head","20221123","Day","20221123 FALSE"
"6726",0,"Transitivity",0.977031386517911,"2","3",15,46,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 46","Head_Head","20221123","Day","20221123 FALSE"
"6727",1,"Average Clustering",0.977251870763887,"2","3",15,46,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 46","Head_Head","20221123","Day","20221123 FALSE"
"6728",2,"GlobalEfficiency",10.7513848297741,"2","3",15,46,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 46","Head_Head","20221123","Day","20221123 FALSE"
"6729",3,"Sum",21504,"2","3",15,46,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 46","Head_Head","20221123","Day","20221123 FALSE"
"6730",4,"Modularity",0,"2","3",15,46,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 46","Head_Head","20221123","Day","20221123 FALSE"
"6731",5,"Assortativity",-0.0379756252192014,"2","3",15,46,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 46","Head_Head","20221123","Day","20221123 FALSE"
"6732",6,"DegreeCentralization",0.000318136160714286,"2","3",15,46,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 46","Head_Head","20221123","Day","20221123 FALSE"
"6733",7,"KeystoneAssortativity",-0.0215826190950767,"2","3",15,46,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 46","Head_Head","20221123","Day","20221123 FALSE"
"6734",0,"Transitivity",0.970341583145838,"2","3",16,47,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 47","Head_Head","20221123","Day","20221123 FALSE"
"6735",1,"Average Clustering",0.970582288636404,"2","3",16,47,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 47","Head_Head","20221123","Day","20221123 FALSE"
"6736",2,"GlobalEfficiency",9.60517232254952,"2","3",16,47,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 47","Head_Head","20221123","Day","20221123 FALSE"
"6737",3,"Sum",19054,"2","3",16,47,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 47","Head_Head","20221123","Day","20221123 FALSE"
"6738",4,"Modularity",0,"2","3",16,47,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 47","Head_Head","20221123","Day","20221123 FALSE"
"6739",5,"Assortativity",-0.0295923020804619,"2","3",16,47,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 47","Head_Head","20221123","Day","20221123 FALSE"
"6740",6,"DegreeCentralization",0.000249879290437703,"2","3",16,47,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 47","Head_Head","20221123","Day","20221123 FALSE"
"6741",7,"KeystoneAssortativity",-0.0144599130422467,"2","3",16,47,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 47","Head_Head","20221123","Day","20221123 FALSE"
"6742",0,"Transitivity",0.971481329503488,"3","3",17,48,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 48","Head_Head","20221123","Day","20221123 FALSE"
"6743",1,"Average Clustering",0.97201764450814,"3","3",17,48,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 48","Head_Head","20221123","Day","20221123 FALSE"
"6744",2,"GlobalEfficiency",10.3233976621053,"3","3",17,48,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 48","Head_Head","20221123","Day","20221123 FALSE"
"6745",3,"Sum",20512,"3","3",17,48,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 48","Head_Head","20221123","Day","20221123 FALSE"
"6746",4,"Modularity",0.00960071164157018,"3","3",17,48,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 48","Head_Head","20221123","Day","20221123 FALSE"
"6747",5,"Assortativity",-0.0373517109390369,"3","3",17,48,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 48","Head_Head","20221123","Day","20221123 FALSE"
"6748",6,"DegreeCentralization",0.000264352574102964,"3","3",17,48,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 48","Head_Head","20221123","Day","20221123 FALSE"
"6749",7,"KeystoneAssortativity",-0.0231810742449044,"3","3",17,48,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 48","Head_Head","20221123","Day","20221123 FALSE"
"6862",0,"Transitivity",0.964405711885762,"3","4",8,63,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 63","Head_Head","20221123","Day","20221123 FALSE"
"6863",1,"Average Clustering",0.965377901284896,"3","4",8,63,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 63","Head_Head","20221123","Day","20221123 FALSE"
"6864",2,"GlobalEfficiency",11.3619987575126,"3","4",8,63,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 63","Head_Head","20221123","Day","20221123 FALSE"
"6865",3,"Sum",22692,"3","4",8,63,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 63","Head_Head","20221123","Day","20221123 FALSE"
"6866",4,"Modularity",0.0321399894956734,"3","4",8,63,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 63","Head_Head","20221123","Day","20221123 FALSE"
"6867",5,"Assortativity",-0.0327901307107636,"3","4",8,63,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 63","Head_Head","20221123","Day","20221123 FALSE"
"6868",6,"DegreeCentralization",0.000373135906927552,"3","4",8,63,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 63","Head_Head","20221123","Day","20221123 FALSE"
"6869",7,"KeystoneAssortativity",-0.0202367951184843,"3","4",8,63,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 63","Head_Head","20221123","Day","20221123 FALSE"
"6870",0,"Transitivity",0.961921552946308,"3","4",9,64,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 64","Head_Head","20221123","Day","20221123 FALSE"
"6871",1,"Average Clustering",0.963237531775543,"3","4",9,64,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 64","Head_Head","20221123","Day","20221123 FALSE"
"6872",2,"GlobalEfficiency",11.1871478832139,"3","4",9,64,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 64","Head_Head","20221123","Day","20221123 FALSE"
"6873",3,"Sum",22262,"3","4",9,64,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 64","Head_Head","20221123","Day","20221123 FALSE"
"6874",4,"Modularity",-0.000486330976849803,"3","4",9,64,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 64","Head_Head","20221123","Day","20221123 FALSE"
"6875",5,"Assortativity",0.00452090267268106,"3","4",9,64,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 64","Head_Head","20221123","Day","20221123 FALSE"
"6876",6,"DegreeCentralization",0.000253364477585123,"3","4",9,64,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 64","Head_Head","20221123","Day","20221123 FALSE"
"6877",7,"KeystoneAssortativity",-0.00703520805487298,"3","4",9,64,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 64","Head_Head","20221123","Day","20221123 FALSE"
"6878",0,"Transitivity",0.944196055878151,"3","4",10,65,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 65","Head_Head","20221123","Day","20221123 FALSE"
"6879",1,"Average Clustering",0.945886323979964,"3","4",10,65,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 65","Head_Head","20221123","Day","20221123 FALSE"
"6880",2,"GlobalEfficiency",10.9655152622029,"3","4",10,65,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 65","Head_Head","20221123","Day","20221123 FALSE"
"6881",3,"Sum",20970,"3","4",10,65,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 65","Head_Head","20221123","Day","20221123 FALSE"
"6882",4,"Modularity",0.0490119295248633,"3","4",10,65,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 65","Head_Head","20221123","Day","20221123 FALSE"
"6883",5,"Assortativity",-0.0253554890634308,"3","4",10,65,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 65","Head_Head","20221123","Day","20221123 FALSE"
"6884",6,"DegreeCentralization",0.000387010014306152,"3","4",10,65,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 65","Head_Head","20221123","Day","20221123 FALSE"
"6885",7,"KeystoneAssortativity",-0.0112035398230088,"3","4",10,65,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 65","Head_Head","20221123","Day","20221123 FALSE"
"6886",0,"Transitivity",0.941319266992772,"3","4",11,66,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 66","Head_Head","20221123","Day","20221123 FALSE"
"6887",1,"Average Clustering",0.942054591860755,"3","4",11,66,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 66","Head_Head","20221123","Day","20221123 FALSE"
"6888",2,"GlobalEfficiency",10.9301089371934,"3","4",11,66,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 66","Head_Head","20221123","Day","20221123 FALSE"
"6889",3,"Sum",20850,"3","4",11,66,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 66","Head_Head","20221123","Day","20221123 FALSE"
"6890",4,"Modularity",-0.00256965765517081,"3","4",11,66,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 66","Head_Head","20221123","Day","20221123 FALSE"
"6891",5,"Assortativity",-0.0285259309619935,"3","4",11,66,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 66","Head_Head","20221123","Day","20221123 FALSE"
"6892",6,"DegreeCentralization",0.000464920863309353,"3","4",11,66,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 66","Head_Head","20221123","Day","20221123 FALSE"
"6893",7,"KeystoneAssortativity",-0.00341408793171504,"3","4",11,66,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 66","Head_Head","20221123","Day","20221123 FALSE"
"6894",0,"Transitivity",0.982084690553746,"3","4",12,67,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 67","Head_Head","20221123","Day","20221123 FALSE"
"6895",1,"Average Clustering",0.982211911465127,"3","4",12,67,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 67","Head_Head","20221123","Day","20221123 FALSE"
"6896",2,"GlobalEfficiency",12.4123230277125,"3","4",12,67,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 67","Head_Head","20221123","Day","20221123 FALSE"
"6897",3,"Sum",25584,"3","4",12,67,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 67","Head_Head","20221123","Day","20221123 FALSE"
"6898",4,"Modularity",0,"3","4",12,67,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 67","Head_Head","20221123","Day","20221123 FALSE"
"6899",5,"Assortativity",-0.0305842669699227,"3","4",12,67,"20221123_1543_AmericanoLatte_QL",FALSE,"20221123_1543_AmericanoLatte_QL 67","Head_Head","20221123","Day","20221123 FALSE"
