"","X","params","values","ExpDay","Day","Zeit","Hour","Col","QR","ID","Mod","Trial","TimeOfDay"
"6559",0,"Transitivity",0.872163278865519,"3","4",17,58,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6560",1,"Average Clustering",0.877623491493124,"3","4",17,58,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6561",2,"GlobalEfficiency",88.4854751948393,"3","4",17,58,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6562",3,"Sum",127448,"3","4",17,58,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6563",4,"Modularity",0.00761290436149425,"3","4",17,58,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6564",5,"Assortativity",-0.0376712920280107,"3","4",17,58,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6565",6,"DegreeCentralization",0.000361616330632955,"3","4",17,58,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6566",0,"Transitivity",0.867935222672065,"3","4",18,59,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6567",1,"Average Clustering",0.87163600905719,"3","4",18,59,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6568",2,"GlobalEfficiency",84.4804156923055,"3","4",18,59,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6569",3,"Sum",121152,"3","4",18,59,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6570",4,"Modularity",0.0215175706944623,"3","4",18,59,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6571",5,"Assortativity",-0.0558806318579955,"3","4",18,59,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6572",6,"DegreeCentralization",0.000583091913293135,"3","4",18,59,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6573",0,"Transitivity",0.856943238837254,"3","4",19,60,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6574",1,"Average Clustering",0.862431479328391,"3","4",19,60,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6575",2,"GlobalEfficiency",75.644379428012,"3","4",19,60,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6576",3,"Sum",105918,"3","4",19,60,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6577",4,"Modularity",-0.0279767696732111,"3","4",19,60,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6578",5,"Assortativity",-0.0293730185693101,"3","4",19,60,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6579",6,"DegreeCentralization",0.000326907322858109,"3","4",19,60,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6580",0,"Transitivity",0.881872094887001,"3","4",20,61,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6581",1,"Average Clustering",0.887357228643374,"3","4",20,61,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6582",2,"GlobalEfficiency",85.2318090541939,"3","4",20,61,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6583",3,"Sum",123006,"3","4",20,61,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6584",4,"Modularity",0.028658077311534,"3","4",20,61,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6585",5,"Assortativity",-0.0415324470190208,"3","4",20,61,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6586",6,"DegreeCentralization",0.000421014845381574,"3","4",20,61,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6587",0,"Transitivity",0.856892939677329,"3","4",21,62,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6588",1,"Average Clustering",0.864952899757481,"3","4",21,62,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6589",2,"GlobalEfficiency",73.0833389735736,"3","4",21,62,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6590",3,"Sum",101902,"3","4",21,62,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6591",4,"Modularity",0.0420612832774624,"3","4",21,62,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6592",5,"Assortativity",-0.0623435690673829,"3","4",21,62,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6593",6,"DegreeCentralization",0.000393989311461679,"3","4",21,62,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6594",0,"Transitivity",0.869323263440326,"3","4",22,63,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6595",1,"Average Clustering",0.875088611950138,"3","4",22,63,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6596",2,"GlobalEfficiency",78.1031113368873,"3","4",22,63,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6597",3,"Sum",113044,"3","4",22,63,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6598",4,"Modularity",0.0142752470284808,"3","4",22,63,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6599",5,"Assortativity",-0.0356578599656107,"3","4",22,63,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6600",6,"DegreeCentralization",0.000570986497586215,"3","4",22,63,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6601",0,"Transitivity",0.888046534173534,"3","4",23,64,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6602",1,"Average Clustering",0.891737898001491,"3","4",23,64,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6603",2,"GlobalEfficiency",94.1183584282981,"3","4",23,64,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6604",3,"Sum",130140,"3","4",23,64,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6605",4,"Modularity",0.0359295782917424,"3","4",23,64,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6606",5,"Assortativity",-0.0407376412952692,"3","4",23,64,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6607",6,"DegreeCentralization",0.000425406685381151,"3","4",23,64,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6608",0,"Transitivity",0.885283440379782,"3","4",0,65,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6609",1,"Average Clustering",0.887249410502768,"3","4",0,65,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6610",2,"GlobalEfficiency",89.1641566022824,"3","4",0,65,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6611",3,"Sum",122350,"3","4",0,65,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6612",4,"Modularity",-0.016780237178574,"3","4",0,65,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6613",5,"Assortativity",-0.0454340374580106,"3","4",0,65,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6614",6,"DegreeCentralization",0.000660590313461962,"3","4",0,65,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6615",0,"Transitivity",0.873679125656663,"3","4",1,66,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6616",1,"Average Clustering",0.874349515319563,"3","4",1,66,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6617",2,"GlobalEfficiency",80.6523068020523,"3","4",1,66,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6618",3,"Sum",113740,"3","4",1,66,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6619",4,"Modularity",0.0122513666375725,"3","4",1,66,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6620",5,"Assortativity",-0.0331295389776212,"3","4",1,66,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6621",6,"DegreeCentralization",0.000547479692603186,"3","4",1,66,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6622",0,"Transitivity",0.890182223875047,"3","4",2,67,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6623",1,"Average Clustering",0.893079551429953,"3","4",2,67,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6624",2,"GlobalEfficiency",85.2221352726221,"3","4",2,67,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6625",3,"Sum",124530,"3","4",2,67,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6626",4,"Modularity",-0.00263575945579467,"3","4",2,67,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6627",5,"Assortativity",-0.0638005638865605,"3","4",2,67,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6628",6,"DegreeCentralization",0.00048909045941735,"3","4",2,67,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6629",0,"Transitivity",0.845224171539961,"3","4",3,68,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6630",1,"Average Clustering",0.853471335389026,"3","4",3,68,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6631",2,"GlobalEfficiency",86.4833634907845,"3","4",3,68,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6632",3,"Sum",113664,"3","4",3,68,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6633",4,"Modularity",0.018411761279927,"3","4",3,68,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6634",5,"Assortativity",-0.0126179525043636,"3","4",3,68,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6635",6,"DegreeCentralization",0.000705533739638307,"3","4",3,68,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6636",0,"Transitivity",0.88617044144373,"3","4",4,69,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6637",1,"Average Clustering",0.890190915589449,"3","4",4,69,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6638",2,"GlobalEfficiency",81.280115905531,"3","4",4,69,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6639",3,"Sum",116526,"3","4",4,69,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6640",4,"Modularity",-0.0635611433348446,"3","4",4,69,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6641",5,"Assortativity",-0.0358171960743,"3","4",4,69,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6642",6,"DegreeCentralization",0.00034186506564246,"3","4",4,69,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6643",0,"Transitivity",0.845758530903111,"3","4",5,70,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6644",1,"Average Clustering",0.851431300468779,"3","4",5,70,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6645",2,"GlobalEfficiency",83.8151374925407,"3","4",5,70,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6646",3,"Sum",111642,"3","4",5,70,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6647",4,"Modularity",0.0548930507182915,"3","4",5,70,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6648",5,"Assortativity",-0.00710404183376325,"3","4",5,70,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6649",6,"DegreeCentralization",0.000560512184202565,"3","4",5,70,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6650",0,"Transitivity",0.882519625540489,"3","4",6,71,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6651",1,"Average Clustering",0.869091344129958,"3","4",6,71,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6652",2,"GlobalEfficiency",73.1620022862299,"3","4",6,71,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6653",3,"Sum",110108,"3","4",6,71,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6654",4,"Modularity",0.00900669024675224,"3","4",6,71,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6655",5,"Assortativity",-0.0433158725409331,"3","4",6,71,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6656",6,"DegreeCentralization",0.000368217014687892,"3","4",6,71,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6657",0,"Transitivity",0.86974737884917,"4","4",7,72,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6658",1,"Average Clustering",0.872586993536244,"4","4",7,72,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6659",2,"GlobalEfficiency",92.7606889060292,"4","4",7,72,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6660",3,"Sum",124488,"4","4",7,72,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6661",4,"Modularity",0.0284499630904611,"4","4",7,72,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6662",5,"Assortativity",-0.0189803276127144,"4","4",7,72,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6663",6,"DegreeCentralization",0.000431682821047236,"4","4",7,72,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Night"
"6664",0,"Transitivity",0.867551245697959,"4","4",8,73,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6665",1,"Average Clustering",0.869845625179053,"4","4",8,73,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6666",2,"GlobalEfficiency",89.8756946301246,"4","4",8,73,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6667",3,"Sum",118602,"4","4",8,73,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6668",4,"Modularity",-0.00456814784432705,"4","4",8,73,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6669",5,"Assortativity",-0.0367539192679777,"4","4",8,73,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6670",6,"DegreeCentralization",0.000757569760502368,"4","4",8,73,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6671",0,"Transitivity",0.890235540856659,"4","4",9,74,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6672",1,"Average Clustering",0.889244902687355,"4","4",9,74,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6673",2,"GlobalEfficiency",80.9745511369753,"4","4",9,74,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6674",3,"Sum",115094,"4","4",9,74,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6675",4,"Modularity",0.0665207490078724,"4","4",9,74,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6676",5,"Assortativity",-0.0221404289809238,"4","4",9,74,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6677",6,"DegreeCentralization",0.000506808713405963,"4","4",9,74,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6678",0,"Transitivity",0.821082197042443,"4","4",10,75,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6679",1,"Average Clustering",0.826261952143656,"4","4",10,75,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6680",2,"GlobalEfficiency",63.8476201544992,"4","4",10,75,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6681",3,"Sum",80254,"4","4",10,75,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6682",4,"Modularity",0.0468848619354983,"4","4",10,75,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6683",5,"Assortativity",-0.0339638595202199,"4","4",10,75,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6684",6,"DegreeCentralization",0.000557179436641987,"4","4",10,75,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6685",0,"Transitivity",0.778028323937852,"4","4",11,76,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6686",1,"Average Clustering",0.785725174223531,"4","4",11,76,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6687",2,"GlobalEfficiency",68.0200431153983,"4","4",11,76,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6688",3,"Sum",92442,"4","4",11,76,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6689",4,"Modularity",0.0941088237366383,"4","4",11,76,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6690",5,"Assortativity",-0.0132124708783046,"4","4",11,76,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6691",6,"DegreeCentralization",0.00170879718081446,"4","4",11,76,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6692",0,"Transitivity",0.898488649574742,"4","4",12,77,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6693",1,"Average Clustering",0.901912937188222,"4","4",12,77,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6694",2,"GlobalEfficiency",71.4448133176559,"4","4",12,77,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6695",3,"Sum",106660,"4","4",12,77,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6696",4,"Modularity",0.0645428214286832,"4","4",12,77,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6697",5,"Assortativity",-0.0344297149015927,"4","4",12,77,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6698",6,"DegreeCentralization",0.000270821424608934,"4","4",12,77,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6699",0,"Transitivity",0.781112467702093,"4","4",13,78,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6700",1,"Average Clustering",0.789527021356281,"4","4",13,78,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6701",2,"GlobalEfficiency",52.1854715977489,"4","4",13,78,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6702",3,"Sum",63628,"4","4",13,78,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6703",4,"Modularity",0.0465971507890272,"4","4",13,78,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6704",5,"Assortativity",-0.0330943928324746,"4","4",13,78,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6705",6,"DegreeCentralization",0.000667180562954507,"4","4",13,78,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6706",0,"Transitivity",0.797003396515832,"4","5",14,79,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6707",1,"Average Clustering",0.805331821980127,"4","5",14,79,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6708",2,"GlobalEfficiency",59.5273897604755,"4","5",14,79,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6709",3,"Sum",71266,"4","5",14,79,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6710",4,"Modularity",0.0893333548206429,"4","5",14,79,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6711",5,"Assortativity",-0.0682061205100745,"4","5",14,79,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6712",6,"DegreeCentralization",0.00047507897293733,"4","5",14,79,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6713",7,"KeystoneAssortativity",-0.0093700765637523,"4","5",14,79,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6714",8,"KeystoneAssPercentile",78.73,"4","5",14,79,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6715",0,"Transitivity",0.859563794983642,"4","5",15,80,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6716",1,"Average Clustering",0.861103461214889,"4","5",15,80,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6717",2,"GlobalEfficiency",53.4013684870461,"4","5",15,80,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6718",3,"Sum",75394,"4","5",15,80,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6719",4,"Modularity",0.0639988249816867,"4","5",15,80,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6720",5,"Assortativity",-0.018639895416278,"4","5",15,80,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6721",6,"DegreeCentralization",0.000294900870727075,"4","5",15,80,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6722",0,"Transitivity",0.853426892221055,"4","5",16,81,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6723",1,"Average Clustering",0.857149499309848,"4","5",16,81,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6724",2,"GlobalEfficiency",56.4329787773249,"4","5",16,81,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6725",3,"Sum",76834,"4","5",16,81,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6726",4,"Modularity",0.0317652737619441,"4","5",16,81,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6727",5,"Assortativity",-0.0309562518632594,"4","5",16,81,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6728",6,"DegreeCentralization",0.00111273106467978,"4","5",16,81,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6729",0,"Transitivity",0.88404082532935,"4","5",17,82,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6730",1,"Average Clustering",0.885932141889398,"4","5",17,82,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6731",2,"GlobalEfficiency",51.4876062066029,"4","5",17,82,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6732",3,"Sum",74032,"4","5",17,82,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
"6733",4,"Modularity",0.0410316785890729,"4","5",17,82,"20221123_1543_AmericanoLatte_QR",TRUE,"20221123 TRUE","Head_Head","20221123","Day"
